created_at,author.username,author.name,author.description,author.verified,type,text,public_metrics.retweet_count,public_metrics.like_count,public_metrics.reply_count,public_metrics.quote_count,tweet_url,lang,geo.full_name
2023-08-02 09:28:14+00:00,thomasentre,thomas entreß,"AKW-Gegner,Pro Erdgas,Erdöl,Kohle,Pro Laufwasserkraftwerke, Arbeit in Europa schaffen,EU nicht überdehnen,WEU vollenden,mehr Demokratiebeteiligung fürs EU-Volk.",False,retweet,From @Breakingviews: E-commerce app Temu is taking on the larger Shein in selling cheap Chinese-made goods to Western consumers. @mak_robyn explains why the upstart may be on a collision course with Amazon https://t.co/QDbjOEDxGS https://t.co/aXkwKUYCL6,9,17,4,1,https://twitter.com/thomasentre/status/1686670230146146305,en,
2023-08-02 09:12:03+00:00,BScotTanner,Scot Buchholz 🟦,Reporter news & social media geek ❤ pets 🟧 Irish (NI&ROI) German Canadian @deltaupsilon @KState & @GriffithCollege alum 13 million views as a @googlemaps guide,False,retweet,From @Breakingviews: E-commerce app Temu is taking on the larger Shein in selling cheap Chinese-made goods to Western consumers. @mak_robyn explains why the upstart may be on a collision course with Amazon https://t.co/QDbjOEDxGS https://t.co/aXkwKUYCL6,9,17,4,1,https://twitter.com/BScotTanner/status/1686666158022270976,en,
2023-08-02 09:11:28+00:00,giftedswifted,𝒮𝒶𝓇𝒶𝒽 (𝒯𝒶𝓎𝓁𝑜𝓇’𝓈 𝓋𝑒𝓇𝓈𝒾𝑜𝓃),I stress about stress before there is even stress to stress about | Bestie @BornThisSwift13,False,reply,"@p1x13h0ll0w Her tour outfit literally all came from fast fashion brands. Also, it’s not hard. You type in shein in the search bar and every tweet she has about it pops up. She supports fast fashion brands who use harmful materials and child labor to this day but thinks it’s wise to criticize",0,30,1,0,https://twitter.com/giftedswifted/status/1686666010902810624,en,
2023-08-02 09:10:00+00:00,ReutersAsia,Reuters Asia,The latest from Asia and around the world. Follow @Reuters for more,False,original,From @Breakingviews: E-commerce app Temu is taking on the larger Shein in selling cheap Chinese-made goods to Western consumers. @mak_robyn explains why the upstart may be on a collision course with Amazon https://t.co/3elAcI6ANi https://t.co/CdSuvErEFi,0,0,0,0,https://twitter.com/ReutersAsia/status/1686665641116434433,en,
2023-08-02 09:05:26+00:00,nikkifirewall,nikkifirewall,Presenter/Producer+@SBS IN LANGUAGE/#VoiceOver/MelanieKim/Director PPP/ E: jackkoopman@gmail.com.ARVO TIMBERS/GV Architecture/Animal Rights Advocate Worldwide,False,retweet,From @Breakingviews: E-commerce app Temu is taking on the larger Shein in selling cheap Chinese-made goods to Western consumers. @mak_robyn explains why the upstart may be on a collision course with Amazon https://t.co/QDbjOEDxGS https://t.co/aXkwKUYCL6,9,17,4,1,https://twitter.com/nikkifirewall/status/1686664493915594752,en,
2023-08-02 09:03:37+00:00,2023Jamesthai,James Thai,,False,retweet,From @Breakingviews: E-commerce app Temu is taking on the larger Shein in selling cheap Chinese-made goods to Western consumers. @mak_robyn explains why the upstart may be on a collision course with Amazon https://t.co/QDbjOEDxGS https://t.co/aXkwKUYCL6,9,17,4,1,https://twitter.com/2023Jamesthai/status/1686664035784343552,en,
2023-08-02 09:02:21+00:00,O_G_Log,#DarthVader,The Stone that the builder Rejects.. Knowledge is Power... Writing my own Hieroglyphs . . . The Rise Of A Legend. #ForgivenessIsASin,False,retweet,From @Breakingviews: E-commerce app Temu is taking on the larger Shein in selling cheap Chinese-made goods to Western consumers. @mak_robyn explains why the upstart may be on a collision course with Amazon https://t.co/QDbjOEDxGS https://t.co/aXkwKUYCL6,9,17,4,1,https://twitter.com/O_G_Log/status/1686663715704221696,en,
2023-08-02 09:00:38+00:00,FDerron,F is for Fredrick,Professional Opportunist “Great minds discuss ideas; average minds discuss events; small minds discuss people.”,False,retweet,From @Breakingviews: E-commerce app Temu is taking on the larger Shein in selling cheap Chinese-made goods to Western consumers. @mak_robyn explains why the upstart may be on a collision course with Amazon https://t.co/QDbjOEDxGS https://t.co/aXkwKUYCL6,9,17,4,1,https://twitter.com/FDerron/status/1686663283506348033,en,
2023-08-02 09:00:15+00:00,WF_Blink,RØŸÃL K!ÑG,Digital Designer || UI/UX Designer || Content Editor || Cinematographer || Tech Prodigy || Web3 Enthusiast || Chelsea || Grace🏅,False,retweet,From @Breakingviews: E-commerce app Temu is taking on the larger Shein in selling cheap Chinese-made goods to Western consumers. @mak_robyn explains why the upstart may be on a collision course with Amazon https://t.co/QDbjOEDxGS https://t.co/aXkwKUYCL6,9,17,4,1,https://twitter.com/WF_Blink/status/1686663189813981185,en,
2023-08-02 09:00:03+00:00,Reuters,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz. Our new daily podcast is here: https://t.co/KO0QFy0d3a",False,original,From @Breakingviews: E-commerce app Temu is taking on the larger Shein in selling cheap Chinese-made goods to Western consumers. @mak_robyn explains why the upstart may be on a collision course with Amazon https://t.co/QDbjOEDxGS https://t.co/aXkwKUYCL6,9,17,4,1,https://twitter.com/Reuters/status/1686663138723385344,en,
2023-08-02 08:26:04+00:00,MondoPlayer,MondoPlayer,"Discover, Preview and Share Videos. More sources than any other App.  Get content, save time. Works with popular #SocialMedia #ContentMarketing tools.",False,retweet,"E-commerce wars: Could Temu overtake fast fashion giant Shein? #OnlineStore [Video] Shein, the e-commerce behemoth, says the company reached record profit results in the first half of 2023. But could rival Temu take their place as the top fast fashion ... https://t.co/lJtg5EX4Gs",3,0,0,0,https://twitter.com/MondoPlayer/status/1686654585623212032,en,
2023-08-02 08:23:36+00:00,CrisWorthington,Cristian Worthington,"Founder of #startup @MondoPlayer. BLOG at @MediaVidi. I'm into #ContentMarketing, video content discovery and Social Media Marketing.",False,retweet,"E-commerce wars: Could Temu overtake fast fashion giant Shein? #OnlineStore [Video] Shein, the e-commerce behemoth, says the company reached record profit results in the first half of 2023. But could rival Temu take their place as the top fast fashion ... https://t.co/lJtg5EX4Gs",3,0,0,0,https://twitter.com/CrisWorthington/status/1686653966669742080,en,
2023-08-02 08:23:33+00:00,SandraGiffin,Sandra Giffin,"Founder of @MondoPlayer App   to #Curate Video for #ContentMarketing. https://t.co/sm5PTO828j Love startups, marketing. Blog at https://t.co/y3g2uz9JsS",False,retweet,"E-commerce wars: Could Temu overtake fast fashion giant Shein? #OnlineStore [Video] Shein, the e-commerce behemoth, says the company reached record profit results in the first half of 2023. But could rival Temu take their place as the top fast fashion ... https://t.co/lJtg5EX4Gs",3,0,0,0,https://twitter.com/SandraGiffin/status/1686653953260613632,en,
2023-08-02 08:23:05+00:00,MediaVidi,MediaVidi,Perspectives on Digital Media. #Startup #ContentMarketing BLOG at MediaVidi.,False,original,"E-commerce wars: Could Temu overtake fast fashion giant Shein? #OnlineStore [Video] Shein, the e-commerce behemoth, says the company reached record profit results in the first half of 2023. But could rival Temu take their place as the top fast fashion ... https://t.co/lJtg5EX4Gs",3,0,0,0,https://twitter.com/MediaVidi/status/1686653834893111296,en,
2023-08-02 07:50:26+00:00,beetllebum,ri,you’re a cowboy like me,False,original,“i don’t buy from shein that’s fast fashion!!!” then they continue to buy from amazon and temu,0,0,1,0,https://twitter.com/beetllebum/status/1686645618352201728,en,
2023-08-02 07:11:14+00:00,turkiyeajansi,Türkiye Ajansı,Türkiye'nin Gerçek Haber Portalı,False,original,E-commerce wars: Could Temu overtake fast fashion giant Shein? https://t.co/TpiGn6oR2S,0,0,0,0,https://twitter.com/turkiyeajansi/status/1686635754678890496,en,
2023-08-02 07:02:35+00:00,aktuelkonya,KONYA AKTÜEL,Pırıl Pırıl Haberler,False,retweet,E-commerce wars: Could Temu overtake fast fashion giant Shein? https://t.co/Vj13QP3bWR,1,0,0,0,https://twitter.com/aktuelkonya/status/1686633577289830400,en,
2023-08-02 07:02:17+00:00,Tevfik_Pekcak,Tevfik Pekçak,Gazeteci ve Editor,False,original,E-commerce wars: Could Temu overtake fast fashion giant Shein? https://t.co/Vj13QP3bWR,1,0,0,0,https://twitter.com/Tevfik_Pekcak/status/1686633499422568448,en,
2023-08-02 07:02:11+00:00,SeyirHaber2,Seyir Haber,Seyir Haber (Haberin Seyir Hali),False,original,E-commerce wars: Could Temu overtake fast fashion giant Shein? https://t.co/9ugCHe4OA6,0,0,0,0,https://twitter.com/SeyirHaber2/status/1686633475733172224,en,
2023-08-02 06:24:49+00:00,alriyaan009,alriyaan,Newsbuzzard,False,original,"E-commerce wars: Could Temu overtake fast fashion giant Shein? \n Shein, the e-commerce behemoth, says the company reached record profit results in the first half of 2023. But could rival Temu take their place as the top fast fashion retailer?\n Controv...\nhttps://t.co/3iTMSJgyST",0,0,0,0,https://twitter.com/alriyaan009/status/1686624070505529344,en,
2023-08-02 06:23:23+00:00,hey_diho,Hey Diho,"Gepensioneerd, echtgenoot, vader, opa, kampeerder, wandelaar, fotograferend, vredelievend, bijna altijd vegetarisch, Partij voor de Dieren-stemmer.🇳🇱🇪🇺🇺🇦",False,retweet,"Wie dacht dat fast fashion door Gen-Z gecanceld is, heeft het mis. Jongeren kopen massaal kleren van het Chinese Shein. Het bedrijf produceert kleding in een nog hogere versnelling dan concurrenten, met grote consequenties voor werknemers en het milieu. https://t.co/vRPrerAvn1",130,269,16,12,https://twitter.com/hey_diho/status/1686623710390673408,nl,
2023-08-02 06:21:42+00:00,m3rcylargo,millionaire mercy 🤑,ye must be born again,False,original,only third world countries should buy from shein yall first worlds got enough fast fashion,0,0,0,0,https://twitter.com/m3rcylargo/status/1686623287231598592,en,
2023-08-02 05:41:35+00:00,Dewietje14,dewi,,False,retweet,"Wie dacht dat fast fashion door Gen-Z gecanceld is, heeft het mis. Jongeren kopen massaal kleren van het Chinese Shein. Het bedrijf produceert kleding in een nog hogere versnelling dan concurrenten, met grote consequenties voor werknemers en het milieu. https://t.co/vRPrerAvn1",130,269,16,12,https://twitter.com/Dewietje14/status/1686613191931908096,nl,
2023-08-02 04:22:16+00:00,LegongD,Dithabs 🇿🇦🇺🇦,#TuksAlumni| For godly sorrow worketh repentance to salvation not to be repented of: but the sorrow of the world worketh death.\n2 Corinthians 7:10 KJV,False,retweet,The government remains concerned about allegations Chinese fast-fashion platform Shein is exploiting customs duty loopholes to bring goods into the country on an industrial scale using tariff structures intended for small amounts of goods.\n\nhttps://t.co/JqjtSmSOTu,18,35,16,1,https://twitter.com/LegongD/status/1686593231285325824,en,
2023-08-02 04:18:30+00:00,KristinEliz23,✨KRISTIN ELIZABETH ☽ 🩵🪩🔮,"Be less like the pins, and more like the ball 🩵✨ @SophiaBush is my ROCK. #GoodSamFAM #OTHFamILY #LetItBeEnough #LittleCoven #InMy1989Era",False,quote,@ Mendesmights but I hate to break it to you and everyone else that buys from Shein or any other FAST FASHION company that it’s like REALLY REALLY REALLY bad for the environment 🫣 https://t.co/obE0QRKj6E,0,1,0,0,https://twitter.com/KristinEliz23/status/1686592285662908416,en,
2023-08-02 03:57:05+00:00,arghmahn_,Aileen Wuornos,I’m really not a nice person.,False,retweet,The government remains concerned about allegations Chinese fast-fashion platform Shein is exploiting customs duty loopholes to bring goods into the country on an industrial scale using tariff structures intended for small amounts of goods.\n\nhttps://t.co/JqjtSmSOTu,18,35,16,1,https://twitter.com/arghmahn_/status/1686586895977922562,en,
2023-08-02 03:42:27+00:00,BellBelli1,Think While It’s Still Legal,,False,retweet,@SHEIN_Official The employees are paid per item; there is neither a basic wage nor an overtime premium; they work 11 hours a day and have one or two free days a month. Shein’s cheap fast fashion cannot come at the price of egregious human rights abuses. \n\nhttps://t.co/z6FgobuBxG https://t.co/gxtzUzvvQd,2,1,0,0,https://twitter.com/BellBelli1/status/1686583212984954881,en,
2023-08-02 03:38:20+00:00,gailos99,Gail Fletcher,,False,retweet,Fast fashion retailer Shein is hugely popular among Gen Z but violates human rights and destroys the environment - Follow the Money - Platform for investigative journalism https://t.co/RaO6cp8AxC,2,2,0,0,https://twitter.com/gailos99/status/1686582175964221440,en,
2023-08-02 03:26:23+00:00,Diliza__,Khanda'nyawana,,False,retweet,The government remains concerned about allegations Chinese fast-fashion platform Shein is exploiting customs duty loopholes to bring goods into the country on an industrial scale using tariff structures intended for small amounts of goods.\n\nhttps://t.co/JqjtSmSOTu,18,35,16,1,https://twitter.com/Diliza__/status/1686579168618614784,en,
2023-08-02 03:15:15+00:00,ZZeester,zeester Zeester,"De menselijke geest is de kracht die de wereld beweegt, niet dwang.",False,retweet,@SHEIN_Official The employees are paid per item; there is neither a basic wage nor an overtime premium; they work 11 hours a day and have one or two free days a month. Shein’s cheap fast fashion cannot come at the price of egregious human rights abuses. \n\nhttps://t.co/z6FgobuBxG https://t.co/gxtzUzvvQd,2,1,0,0,https://twitter.com/ZZeester/status/1686576367973117952,en,
2023-08-02 03:15:10+00:00,ZZeester,zeester Zeester,"De menselijke geest is de kracht die de wereld beweegt, niet dwang.",False,reply,@SHEIN_Official The employees are paid per item; there is neither a basic wage nor an overtime premium; they work 11 hours a day and have one or two free days a month. Shein’s cheap fast fashion cannot come at the price of egregious human rights abuses. \n\nhttps://t.co/z6FgobuBxG https://t.co/gxtzUzvvQd,2,1,0,0,https://twitter.com/ZZeester/status/1686576345336446976,en,
2023-08-02 02:52:39+00:00,johnbatistich,John Batistich,"Sharing on strategy, retail, innovation & all things digital. Non Executive Director. CMO. Consultant.",False,original,Why the U.S. fast-fashion market is at the heart of Temu and Shein&amp;#8217;s lawsuits https://t.co/zrMOKywpoH,0,0,0,0,https://twitter.com/johnbatistich/status/1686570677883834368,en,
2023-08-02 01:14:53+00:00,andresoucy33,Andre33,Trying to learn. Too many blessings to list! Non-zeitgeist. Not fond of Linda Yaccarino.,True,retweet,"Shein is just practicing the Chinese business model. Theft, slave labor, and more theft. https://t.co/UHi0l4bYgN",1,0,0,0,https://twitter.com/andresoucy33/status/1686546075383967744,en,
2023-08-02 01:13:46+00:00,SprouleSue,Sue Sproule,fighting for respect & fairness at the Canadian human rights tribunal for PROVEN SYSTEMIC HARASSMENT with 467 colleagues of Air Canada...Solidarity UNIFOR 2002,False,retweet,@SHEIN_Official The employees are paid per item; there is neither a basic wage nor an overtime premium; they work 11 hours a day and have one or two free days a month.\n\nhttps://t.co/z6FgobuBxG Shein’s cheap fast fashion cannot come at the price of egregious human rights abuses.,2,1,0,0,https://twitter.com/SprouleSue/status/1686545795162542080,en,
2023-08-02 01:04:10+00:00,ZZeester,zeester Zeester,"De menselijke geest is de kracht die de wereld beweegt, niet dwang.",False,retweet,@cool_buttons @SHEIN_Official The employees are paid per item; there is neither a basic wage nor an overtime premium; they work 11 hours a day and have one or two free days a month. Shein’s cheap fast fashion cannot come at the price of egregious human rights abuses. \n\nhttps://t.co/z6FgobuBxG https://t.co/bavQdAwkxU,1,0,0,0,https://twitter.com/ZZeester/status/1686543378291490823,en,
